Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,Price_in_taka,Location,City_cumilla,City_dhaka,City_gazipur,City_narayanganj-city
View This 2622 Sq Ft Apartment Set To Sale In Nasirabad,4.0,5.0,7.0,1.0,2622.0,30153000.0,"Nasirabad, 15 No. Bagmoniram Ward",False,False,False,False
"Explore This 2530 Sq Ft Apartment for Sale in 15 No. Bagmoniram Ward, Chattogram",4.0,5.0,7.0,1.0,2530.0,29095000.0,"Nasirabad, 15 No. Bagmoniram Ward",False,False,False,False
"1300 Sq Ft Apartment For Sale In Chandra Nagar, Near Abu Darda Jamgee Masjid",3.0,2.0,1.0,1.0,1300.0,5800000.0,"Chadra Nagar, Bayazid",False,False,False,False
Visit This Apartment For Sale In Hamjarbag Near Gausia Huq Bhandari Khankah Sharif.,3.0,3.0,7.0,1.0,1300.0,8200000.0,"Hamjarbag, 7 No. West Sholoshohor Ward",False,False,False,False
A Proper 1600 Sq Ft Residence Is Prepared To Be Sold At Khulshi,3.0,3.0,2.0,1.0,1600.0,10000000.0,"South Khulshi, Khulshi",False,False,False,False
Visit This 1240 Sq Ft Brand New Apartment For Sale In 4 No Chandgaon Ward,3.0,3.0,2.0,1.0,1240.0,7000000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
A Residential Building Which Is Up For Sale At Rose Valley Residential Area Near To Akbar Shah (Rah:) Jame Masjid.,21.0,10.0,4.0,1.0,13300.0,105000000.0,"Rose Valley Residential Area, 9 No. North Pahartali Ward",False,False,False,False
"A Flat Can Be Found In Nasirabad For Sale , Near Asian University For Women",4.0,4.0,1.0,1.0,2600.0,18500000.0,"Nasirabad, 15 No. Bagmoniram Ward",False,False,False,False
Ready Flat 2410 Sq Ft Is Now For Sale In Bagmoniram Nearby Shahid Zia Shishu Park,4.0,5.0,4.0,1.0,2410.0,15500000.0,"Chatteshwari Road, 15 No. Bagmoniram Ward",False,False,False,False
850 Sq Ft Ready Comfortable Flat For Sale At Bayazid Close To Bangla Bazar Boro Pahar Jame Mosjid,3.0,2.0,1.0,1.0,850.0,3900000.0,"Bangla Bazar, Bayazid",False,False,False,False
Well-developed 1455 Sq Ft Residence Up For Sale In Jamal Khan,3.0,3.0,1.0,1.0,1455.0,12500000.0,"Shahid Saifuddin Khaled Road, Jamal Khan",False,False,False,False
1460 Square Feet Flat For Sale Is Positioned In A Desirable Place Like Chandgaon Residential Area,3.0,3.0,5.0,1.0,1460.0,8100000.0,"Chandgaon Residential Area, 4 No Chandgaon Ward",False,False,False,False
"Pursue This 1756 Sq Ft Ready Flat Up For Sale At Bayazid, Polytechnic",3.0,4.0,4.0,1.0,1756.0,9000000.0,"Polytechnic, Bayazid",False,False,False,False
Visit This Apartment For Sale In Patharghata Near St. Placid&#039;s School and College.,3.0,3.0,7.0,1.0,1580.0,7200000.0,"Patharghata, Kotwali",False,False,False,False
4000  Sq Ft Office Space Up For Sale In Double Mooring Near To Dutch-bangla Bank Limited.,3.0,3.0,11.0,1.0,4000.0,58000000.0,"Commerce College Road, Double Mooring",False,False,False,False
"Situated In Sholokbahar, A 1744 Sq Ft Apartment Is Up For Sale",3.0,3.0,6.0,1.0,1744.0,8700000.0,"Badurtala, Sholokbahar",False,False,False,False
A Moderate 966 Sq Ft Flat Is Available For Sale At Mousumi Residential Area,2.0,2.0,5.0,1.0,966.0,3800000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
3000 Square Feet Large Office Space For Sale At Pahartali .,3.0,3.0,4.0,1.0,3000.0,30000000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
"Find Your Desired Home At This 1750 Sq Ft Well Featured Flat For Sale At 25 No. Rampur Ward, Double Mooring",3.0,3.0,5.0,1.0,1750.0,9500000.0,"25 No. Rampur Ward, Double Mooring",False,False,False,False
Lovely Apartment Of 1459 Sq Ft Is Up For Sale In 24 No. North Agrabad Ward,3.0,3.0,5.0,1.0,1459.0,8462200.0,"24 No. North Agrabad Ward, Double Mooring",False,False,False,False
Buy This 1415 Sq Ft Apartment In Double Mooring,3.0,3.0,2.0,1.0,1415.0,5820000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
This 854 Sq Ft Apartment Is Designed For Your Modern Residential Experience In 17 No West Bakalia Ward,2.0,2.0,3.0,1.0,854.0,4500000.0,"17 No West Bakalia Ward, Bakalia",False,False,False,False
An Amazing Flat Is Ready For Sale At Nasirabad Near O R Nizam Road Residential Area,3.0,3.0,4.0,1.0,1520.0,16000000.0,"Nasirabad, 15 No. Bagmoniram Ward",False,False,False,False
A Comfy Life Is Awaiting You In This 1575 Sq Ft Apartment Ready For Sale At Katalganj R/a,3.0,3.0,5.0,1.0,1575.0,14014000.0,"Katalganj Residential Area, 16 No. Chawk Bazaar Ward",False,False,False,False
All Set For Selling Purpose This 1485 Sq Ft Flat In A Peaceful Location Of 22 No. Enayet Bazaar Ward.,3.0,4.0,2.0,1.0,1485.0,12000000.0,"Jubilee Road, 22 No. Enayet Bazaar Ward",False,False,False,False
Buy This Great 1430 Sq Ft Apartment In 17 No West Bakalia Ward,3.0,3.0,1.0,1.0,1430.0,6600000.0,"17 No West Bakalia Ward, Bakalia",False,False,False,False
"Take A Quick Look At This 1485 Sq Ft Flat For Sale In Proshanti R/A, 10 No. North Kattali Ward .",3.0,3.0,2.0,1.0,1485.0,8000000.0,"Proshanti R/A, 10 No. North Kattali Ward",False,False,False,False
A 1664 Sq Ft Ready Flat Is Here For Sale At 15 No. Bagmoniram Ward,3.0,3.0,7.0,1.0,1664.0,9200000.0,"Masjid Lane, 15 No. Bagmoniram Ward",False,False,False,False
"Checkout This 1800 Square Feet Flat Up For Sale At Nasirabad, Rahman Nagar",3.0,4.0,6.0,1.0,1800.0,12500000.0,"Nasirabad, Bayazid",False,False,False,False
3 Bedroom Residence | Non Furnished | Ready To Sale in Nasirabad,3.0,5.0,12.0,1.0,2000.0,13000000.0,"Nasirabad, Bayazid",False,False,False,False
Apartment For Sale In Chasma Hill R/a Nearby Jamuna Bank Limited,3.0,3.0,5.0,1.0,1500.0,6000000.0,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",False,False,False,False
Beautifully Decorated Flat Covering An Area Of 1570 Sq Ft Is Available For Sale In East Bakalia Ward,3.0,3.0,6.0,1.0,1570.0,6280000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A Strongly Structured Apartment Of 1570 Sq Ft Is Available For Sale In Kalamia Bazar,3.0,3.0,4.0,1.0,1570.0,6280000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
"1335 Square Feet Apartment Ready For Sales At Kalamia Bazar ,Bakalia .",3.0,3.0,5.0,1.0,1335.0,5340000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A well-constructed 1325 SQ FT flat is for sale in 18 No. East Bakalia Ward,3.0,3.0,4.0,1.0,1325.0,5900000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A Shop Is Up For Sale In Mohara Near Kazirhat Post office,3.0,3.0,4.0,1.0,104.0,2184000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
A Shop Nearer To Darul Ma&#039;arif Al Islamia Jame Masjid Is Available For Sale In 4 No Chandgaon Ward,3.0,3.0,1.0,1.0,124.0,2232000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
Apartment for sale in Bakalia close to Bakalia High School,3.0,3.0,3.0,1.0,1471.0,6100000.0,"17 No West Bakalia Ward, Bakalia",False,False,False,False
Residential Building For Sale In Lal Khan Bazaar Near CDA Avenue Mosque,21.0,10.0,1.0,1.0,24000.0,60000000.0,"CDA Avenue, Lal Khan Bazaar",False,False,False,False
Modern 1692 SFT ready apartment for sale in Panchlaish,3.0,3.0,9.0,1.0,1692.0,16000000.0,Panchlaish,False,False,False,False
A 1400 Sq Ft Ready Flat Is Vacant For Sale At 15 No. Bagmoniram Ward,3.0,3.0,6.0,1.0,1400.0,11200000.0,15 No. Bagmoniram Ward,False,False,False,False
Ideal Flat of 1462 SFT In 10 No. North Kattali Available For sale,3.0,3.0,7.0,1.0,1462.0,9500000.0,"CDA R/A, 10 No. North Kattali Ward",False,False,False,False
At Saha Waliullah R/A 1320 Square Feet Flat Up For Sale.,3.0,3.0,1.0,1.0,1320.0,5940000.0,"Bahaddarhat, 4 No Chandgaon Ward",False,False,False,False
Check This 1320 Sq.Ft Apartment Up For Sale At Bahaddarhat Very Near To Bahaddarhat BWDB office.,3.0,3.0,4.0,1.0,1320.0,5940000.0,"Bahaddarhat, 4 No Chandgaon Ward",False,False,False,False
Shop Space Up For Sale In Bandartila Nearby Bandartila Eye Hospital,3.0,3.0,4.0,1.0,180.0,1800000.0,"39 No. South Halishahar Ward, Halishahar",False,False,False,False
Acquire This Shop Which Is Up For Sale In Bandartila Near Islami Bank Bangladesh Limited,3.0,3.0,4.0,1.0,200.0,2000000.0,"39 No. South Halishahar Ward, Halishahar",False,False,False,False
At Kazirhat 110 Sq Ft Shop Is Ready For Sale,3.0,3.0,4.0,1.0,110.0,2750000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
Commercial Shop Of 120 Sq Ft Is Up For Sale At Kazirhat,3.0,3.0,1.0,1.0,120.0,2640000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
"At Kazirhat 115 Sq Ft Commercial Shop Is Up For Sale At Mohara, Kazirhat",3.0,3.0,1.0,1.0,115.0,2300000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
A Commercial Shop Of 154 Sq. Ft. Is Ready For Sale At Mohara,3.0,3.0,1.0,1.0,154.0,3080000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
Grab This 1400 Sq Ft Flat Up For Sale In Chattogram DOHS,3.0,3.0,6.0,1.0,1400.0,7000000.0,"Chattogram DOHS, Bayazid",False,False,False,False
A Convenient 1650 Sq Ft Residential Flat Is Prepared To Be Sold At Sarai Para,3.0,3.0,7.0,1.0,1650.0,6600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
Modern 1150 Sq Ft Flat Is Up For Sale In Sarai Para,2.0,2.0,2.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
Suitable Shop In Chandargaon Is For sale,3.0,3.0,1.0,1.0,175.0,3500000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
A Decent 1150 Sq.Ft Residential Apartment For Sale At Pahartali,2.0,2.0,5.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
A Well Defined Flat Of 1150 Sq Ft In Pahartali Is Available For Sale,2.0,2.0,5.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
A Delightful Apartment Of 1150 Sq Ft Is Ready To Sale In A Great Location Of Pahartali.,2.0,2.0,6.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
A 2 Bedroom Residential Apartment For Sale At Pahartali,2.0,2.0,6.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
1050 Sq.ft Flat For Sale At Pahartali,2.0,2.0,1.0,1.0,1050.0,4200000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
A Large 1150 Sq.Ft Flat Is Up For Sale At Pahartali Very Close To Janata Bank Limited,2.0,2.0,1.0,1.0,1150.0,4600000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
Shop for Sale in Chandgaon nearby EBL,3.0,3.0,4.0,1.0,129.0,2580000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
In Terry Bazar A 200 Square Feet Shop Is Ready And Vacant For Sale.,3.0,3.0,5.0,1.0,200.0,4600000.0,"Dewan Bazar, Bakalia",False,False,False,False
View This 200 Sq Ft Shop For Sale At Bakalia,3.0,3.0,3.0,1.0,200.0,4600000.0,"Dewan Bazar, Bakalia",False,False,False,False
Buy This Cozy 200 Sq Ft Shop At Bakalia,3.0,3.0,3.0,1.0,200.0,4600000.0,"Dewan Bazar, Bakalia",False,False,False,False
Bakalia Is Offering You A 200 Sq Ft Shop For Sale,3.0,3.0,3.0,1.0,200.0,4600000.0,"Dewan Bazar, Bakalia",False,False,False,False
This 1744 Sq Ft Apartment With A Friendly Neighborhood Is Ready For Sale In 4 No Chandgaon Ward,3.0,3.0,7.0,1.0,1744.0,12000000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
"An Apartment Is Ready For Sale At Nasirabad Properties Residential Area, Near Ncc Bank Limited.",3.0,4.0,2.0,1.0,2060.0,11500000.0,"Nasirabad Properties Residential Area, Khulshi",False,False,False,False
This 1400 Sq Ft Commercial Space Is Ready For Sale At 32 No. Andarkilla Ward,3.0,3.0,4.0,1.0,1400.0,8400000.0,32 No. Andarkilla Ward,False,False,False,False
Buy This 900 Sq Ft Commercial Space In 32 No. Andarkilla Ward,3.0,3.0,4.0,1.0,900.0,5400000.0,32 No. Andarkilla Ward,False,False,False,False
"Visit And Buy This 1250 Sq Ft Flat In Double Mooring, 28 No. Pathantooly Ward",3.0,3.0,3.0,1.0,1250.0,6950000.0,"28 No. Pathantooly Ward, Double Mooring",False,False,False,False
A Well-constructed 1530 Sq Ft Flat Is For Sale In Mehidibag,3.0,3.0,6.0,1.0,1530.0,12300000.0,"Mehidibag, 15 No. Bagmoniram Ward",False,False,False,False
This 1847 Sq Ft Apartment With A Peaceful Environment Is Ready For Sale In Muradpur,3.0,3.0,5.0,1.0,1847.0,12000000.0,"CDA Avenue, Muradpur",False,False,False,False
This 1500 Sq Ft Flat For Sale In Chadra Nagar Which Can Be Your Next Destination,3.0,3.0,1.0,1.0,1500.0,8500000.0,"Chadra Nagar, Bayazid",False,False,False,False
A Well Defined Commercial Office Of 1950 Sq Ft In South Kattali Is Available For Sale,3.0,3.0,2.0,1.0,1950.0,14625000.0,"Port Connecting Road, 11 No. South Kattali Ward",False,False,False,False
Seal The Deal Of Buying This 1300 Sq Ft Flat In Jamal Khan,3.0,3.0,1.0,1.0,1300.0,10000000.0,"Ashkar Dighir Par, Jamal Khan",False,False,False,False
"1330 Sq Ft Apartment To Sale In Jamal Khan, Ashkar Dighir Par",3.0,3.0,1.0,1.0,1330.0,10000000.0,"Ashkar Dighir Par, Jamal Khan",False,False,False,False
"2 Katha Plot Is Ready Up For Sale In 4 No Chandgaon Ward, Shamsher Para",3.0,3.0,4.0,1.0,1440.0,8000000.0,"Shamsher Para, 4 No Chandgaon Ward",False,False,False,False
3 Katha Residential Plot Is Ready For Sale In 4 No Chandgaon Ward,3.0,3.0,4.0,1.0,2160.0,18000000.0,"Shamsher Para, 4 No Chandgaon Ward",False,False,False,False
We Are Recommending You To Buy This 256 Sq Ft Ready Shop In Nandan Kanan,3.0,3.0,4.0,1.0,256.0,25000000.0,"Nandan Kanan, 22 No. Enayet Bazaar Ward",False,False,False,False
At 12 No. Sarai Para Ward A 1510 Square Feet Residential Apartment For Sale .,3.0,3.0,3.0,1.0,1510.0,5285000.0,"12 No. Sarai Para Ward, Double Mooring",False,False,False,False
1410 Sq Ft Ready Apartment Is Up For Sale In East Nasirabad,3.0,3.0,1.0,1.0,1410.0,8000000.0,"Govt Girls High School Road, East Nasirabad",False,False,False,False
Buy This 1460 Sq Ft Flat For Sale In Bayazid,3.0,3.0,1.0,1.0,1460.0,7000000.0,"Green Valley, Bayazid",False,False,False,False
In An Urban Location This 4 Bedroom Home Is Vacant For Sale In Hill View R/A-Block A.,4.0,4.0,4.0,1.0,2500.0,12200000.0,"Hill View R/A, Bayazid",False,False,False,False
Fairly Spacious Apartment Of 2200 Sq Ft Is Ready For Sale n 15 No. Bagmoniram Ward,3.0,3.0,2.0,1.0,2200.0,19000000.0,"Mohammed Ali Road, 15 No. Bagmoniram Ward",False,False,False,False
In Korbanganj A Shop Is Up For Sale Near Korbanganj Jame Masjid,3.0,3.0,1.0,1.0,84.0,1250000.0,"Korbanigonj, Kotwali",False,False,False,False
At Terry Bazar This 200 Square Feet Commercial Shop For Sale,3.0,3.0,2.0,1.0,200.0,4800000.0,"Dewan Bazar, Bakalia",False,False,False,False
Bakalia Is Giving You A 200 Sq Ft Shop For Sale,3.0,3.0,2.0,1.0,200.0,4800000.0,"Dewan Bazar, Bakalia",False,False,False,False
240 Square Feet Commercial Shop For Sale At Terry Bazar.,3.0,3.0,2.0,1.0,240.0,5760000.0,"Dewan Bazar, Bakalia",False,False,False,False
Buy This 240 Sq Ft Shop At Bakalia,3.0,3.0,2.0,1.0,240.0,5760000.0,"Dewan Bazar, Bakalia",False,False,False,False
Check Out This 200 Sq Ft Shop Ready To Sale At Bakalia,3.0,3.0,1.0,1.0,200.0,5000000.0,"Dewan Bazar, Bakalia",False,False,False,False
A Convenient 1000 Sq Ft Residential Flat Is Prepared To Be Sold At South Bakalia,3.0,3.0,4.0,1.0,1000.0,5000000.0,"19 No. South Bakalia Ward, Bakalia",False,False,False,False
In Chandgaon Nearby Chattogram International Medical College &amp; Hospital A 120 Sq.Ft Shop Is Ready And Vacant For Sale.,3.0,3.0,1.0,1.0,120.0,2160000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
Acquire This 130 Sq.Ft Shop Which Is Up For Sale In Chandgaon Near Chattogram International Medical College &amp; Hospital,3.0,3.0,1.0,1.0,130.0,2340000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
In The Location Of No West Bakalia An Excellent Flat Of 1300 Sq Ft Is Waiting For Sale,3.0,3.0,1.0,1.0,1300.0,8000000.0,"17 No West Bakalia Ward, Bakalia",False,False,False,False
Apartment For Sale In Chasma Hill R/a Nearby Jamuna Bank Limited,3.0,3.0,5.0,1.0,1500.0,6000000.0,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",False,False,False,False
Beautifully Decorated Flat Covering An Area Of 1570 Sq Ft Is Available For Sale In East Bakalia Ward,3.0,3.0,6.0,1.0,1570.0,6280000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
1435 Square Feet-3 Bedroom Apartment For Sales At Bakalia Close To Moor Ali Baper Jame Masjid,3.0,3.0,6.0,1.0,1435.0,5740000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
In The Beautiful Neighborhood In Kalamia Bazar A 1335 Sq.Ft Flat Is Up For Sale,3.0,3.0,6.0,1.0,1335.0,5340000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A Strongly Structured Apartment Of 1570 Sq Ft Is Available For Sale In Kalamia Bazar,3.0,3.0,4.0,1.0,1570.0,6280000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
1570 Sq.ft Apartment Ready For Sales At Kalamia Bazar Near Ajijia Islamia Jameh Mosjid,3.0,3.0,2.0,1.0,1570.0,6280000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
"1335 Square Feet Apartment Ready For Sales At Kalamia Bazar ,Bakalia .",3.0,3.0,5.0,1.0,1335.0,5340000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A well-constructed 1325 SQ FT flat is for sale in 18 No. East Bakalia Ward,3.0,3.0,4.0,1.0,1325.0,5900000.0,"18 No. East Bakalia Ward, Bakalia",False,False,False,False
A Shop Is Up For Sale In Mohara Near Kazirhat Post office,3.0,3.0,4.0,1.0,104.0,2184000.0,"Mohara, 4 No Chandgaon Ward",False,False,False,False
A Shop Nearer To Darul Ma&#039;arif Al Islamia Jame Masjid Is Available For Sale In 4 No Chandgaon Ward,3.0,3.0,1.0,1.0,124.0,2232000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
"Come To Visit This Shop In Chandgaon Ward, That Is Available For Sale",3.0,3.0,1.0,1.0,159.0,2862000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
Apartment for sale in Bakalia close to Bakalia High School,3.0,3.0,3.0,1.0,1471.0,6100000.0,"17 No West Bakalia Ward, Bakalia",False,False,False,False
Flat For Sale Covering A Beautiful Area In Chand Mia Road Nearby Chattagram International Medical College &amp; Hospital,3.0,3.0,6.0,1.0,1625.0,7512500.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
"At Bayazid, Flat For Sale Close To Bayazid Thana",3.0,3.0,4.0,1.0,1313.0,6500000.0,"Chadra Nagar, Bayazid",False,False,False,False
Residential Building For Sale In Lal Khan Bazaar Near CDA Avenue Mosque,21.0,10.0,1.0,1.0,24000.0,60000000.0,"CDA Avenue, Lal Khan Bazaar",False,False,False,False
View This 1422 Sq Ft Apartment To Sale In Bakalia,3.0,3.0,9.0,1.0,1422.0,9811800.0,"Dewan Bazar, Bakalia",False,False,False,False
Checkout This 1433 Sq Ft Apartment For Sale In Bakalia,3.0,3.0,2.0,1.0,1433.0,9887700.0,"Dewan Bazar, Bakalia",False,False,False,False
Buy This 1440 Sq Ft Apartment In Bakalia,3.0,3.0,2.0,1.0,1440.0,9936000.0,"Dewan Bazar, Bakalia",False,False,False,False
"1510 Sq Ft Apartment For Sale In Bakalia, Dewan Bazar",3.0,4.0,1.0,1.0,1510.0,10419000.0,"Dewan Bazar, Bakalia",False,False,False,False
This 1744 Sq Ft Apartment With A Friendly Neighborhood Is Ready For Sale In 4 No Chandgaon Ward,3.0,3.0,7.0,1.0,1744.0,12000000.0,"Chand Mia Road, 4 No Chandgaon Ward",False,False,False,False
1924 Sq Ft Spacious Apartment For Sale In 22 No. Enayet Bazaar Ward,3.0,3.0,7.0,1.0,1924.0,19500000.0,"Enayet Bazar Road, 22 No. Enayet Bazaar Ward",False,False,False,False
"Buy This 1500 Sq Ft Flat In 15 No. Bagmoniram Ward, Bayazid Bostami Road",3.0,3.0,8.0,1.0,1500.0,12000000.0,"Bayazid Bostami Road, 15 No. Bagmoniram Ward",False,False,False,False
1644 Sq Ft Ready Apartment Is Available For Sale At Sholokbahar,3.0,3.0,2.0,1.0,1644.0,9864000.0,"Al-Madani Road, Sholokbahar",False,False,False,False
"We Bring You A Nice Residence Of 1800 Sq Ft, For Sale In Bagmoniram Ward",3.0,4.0,3.0,1.0,1800.0,13000000.0,"Badshah Miah Chowdhury Road, 15 No. Bagmoniram Ward",False,False,False,False
A 1700 Sq Ft Well Fitted Residential Property Is On Sale In Chandgaon R/a,3.0,3.0,8.0,1.0,1700.0,8000000.0,"Chandgaon Residential Area, 4 No Chandgaon Ward",False,False,False,False
An Affordable 1050 Sq Ft Flat Is Ready For Sale At Chawk Bazaar Ward,2.0,2.0,14.0,1.0,1050.0,6000000.0,"Chawk Bazar, 16 No. Chawk Bazaar Ward",False,False,False,False
Deal With This 1760 Sq Ft Ready Apartment Up For Sale In Muradpur,3.0,4.0,3.0,1.0,1760.0,13120000.0,"Nasirabad Housing Society, Muradpur",False,False,False,False
900 Sq Ft Flat With 2 Bedrooms Is For sale At Bayazid,2.0,2.0,7.0,1.0,900.0,5000000.0,"Bangladesh Co-operative Housing Society, Bayazid",False,False,False,False
"Buy This 1800 Sq Ft Flat In Panchlaish, Sugandha Residential Area",3.0,3.0,6.0,1.0,1800.0,15824000.0,"Sugandha Residential Area, Panchlaish",False,False,False,False
1012 Sq Ft Flat Is Available For Sale In 11 No. South Kattali Ward,3.0,3.0,3.0,1.0,1012.0,4400000.0,"Port Connecting Road, 11 No. South Kattali Ward",False,False,False,False
